N,P,K,temperature,humidity,ph,rainfall,previous_crop,farm_size_hectares,current_crop
87.05712009500681,43.34102071448911,54.90886032357205,34.182482258223416,71.01281878925084,7.0581722149165405,273.13051513749207,Rice,0.39,Sugarcane
18.74817890448927,46.87889705811141,73.15062677179334,17.114756540517746,41.79683065554926,7.95169294508222,27.59648068488861,Millet,0.21,Chickpea
29.93687759758569,32.99236280443232,25.65040211025068,17.777918785016297,62.1390351712985,6.8695960583872475,25.064321080550066,Maize,0.58,Mustard
86.07761974592178,56.893877514508475,54.029882074589715,34.45732718333635,86.18204259992636,6.96927178556109,255.33596207737259,Rice,0.47,Sugarcane
82.23630153629,53.31132360787173,42.06018734031902,34.98288213334371,78.29407396394757,6.977164456381924,259.16680196537754,Wheat,0.29,Sugarcane
29.715919881244112,79.72293963793994,15.113658625672294,25.4385249927591,64.1483043002003,5.861286798531038,60.971005683368844,Wheat,0.47,PigeonPeas
77.24352446099253,46.97587131144479,32.15472505468852,32.884056264250894,62.4293236396136,6.132342247323915,230.39091657623277,Rice,0.75,Maize
37.37811334076149,74.97592727820644,15.95395106434864,25.950742017901213,57.94240301213666,5.73009490882085,86.57579301804094,Wheat,0.66,MungBean
70.81587360448411,41.561936686280916,44.67231254596812,28.25700203888703,82.58529896513397,7.245808889505361,237.87412288550476,Rice,0.19,Sugarcane
75.9356879677299,54.34529869971134,51.89587369860881,33.88781800979724,78.12905068578061,6.796769645975904,276.84191699371485,Fallow,0.79,Rice
70.47980917020115,48.25393616213368,59.06268142283082,33.352684316700866,76.46792005222603,6.7587883718928605,228.4502349292278,Maize,0.5,Rice
20.686886507431655,63.93692416657168,19.140664771661278,25.273526236481327,51.35079878548951,6.371850189875013,86.52837437976245,Wheat,1.59,MungBean
77.17932329076886,49.651766589186686,43.20397853324379,28.702386132883646,74.68739231489708,7.2307129505174625,299.5674656644545,Wheat,0.24,Sugarcane
26.22812313034981,39.30950369349047,82.64999840601801,13.784801667848777,53.68813799432243,7.05305315790426,48.92423811297303,Maize,1.28,Chickpea
28.46092871404034,39.20165216229825,31.157236639938667,10.799770362865651,54.801981947700135,6.262171967500813,29.45640713631522,Maize,0.46,Mustard
37.43293240591999,78.71069438326317,22.64463661176415,26.692141657910405,62.87059195910635,6.421539669313821,74.99039017007755,Wheat,0.57,MungBean
61.54864198526065,50.424960251971,53.7877168568418,28.83505340988645,72.46796798836203,6.9664825828495,246.86580835482854,Fallow,0.44,Rice
37.62389388709228,65.31891484065821,23.454277238309885,27.634683957873715,68.9170005087611,6.245868216308286,85.42572748719252,Wheat,0.89,MungBean
21.787135705703385,60.02762916156536,19.015505262071255,28.51980690767453,55.937923171265865,5.932366513313266,51.2329742072498,Rice,0.22,PigeonPeas
29.498265807456587,63.08418088472038,23.887539559593453,28.58530096691568,52.861732174242015,5.826510405190641,95.45767214752681,Rice,1.17,PigeonPeas
36.55997428653376,25.62831310057548,28.239033878115183,17.378536571053612,58.56337284488331,6.801615048851037,10.161324723274529,Maize,0.24,Mustard
87.41935832664504,56.67383064924714,47.94601074395327,33.688311868071295,74.74559452510627,5.694340297845204,243.93202247320497,Wheat,1.67,Rice
68.17971743325954,35.3330811459527,50.832088846224224,32.12558691798213,80.11142380176226,5.627739961363282,229.0884124744472,Fallow,0.1,Rice
25.076669937114225,36.29810103908153,35.106658603326835,12.626884123898538,57.84452495589201,6.139781925887277,11.74883777446373,Wheat,0.55,Mustard
22.948858525728227,36.39754319604864,77.3827310619971,11.907759294144771,48.04234653763923,7.622643333008915,36.2723729835818,Maize,0.28,Chickpea
75.56905615628918,53.297778115763755,46.00432457840594,30.205949462721254,89.36084332489054,7.367394717834806,250.71266966730525,Wheat,0.29,Sugarcane
82.24059079747924,51.8534942214034,51.062963545303425,34.569036040406786,82.21130168235668,6.195492904361039,204.48528946138384,Wheat,0.75,Rice
73.00835988619878,57.93286472751899,46.102199267033434,34.262624372233326,74.65236882177524,7.466986857425034,292.1967638507656,Wheat,0.46,Sugarcane
22.16375554055828,70.70167769868209,20.666059886348602,26.202000909282496,52.50120138985403,5.5174378723525574,56.679254022547106,Rice,1.81,PigeonPeas
27.10037501602727,64.19896378268133,24.242141437931185,27.494025616738014,66.5917414511349,6.0043987079457075,86.73108611485866,Wheat,0.13,MungBean
30.49050658780873,73.5471353542826,17.269438086632533,29.206618618150728,56.54131125971976,6.464907269924195,66.62537671197188,Rice,0.35,PigeonPeas
19.910283308061604,44.855668893687145,78.18761736137529,10.179426544300092,46.97975876439855,7.614511642467482,23.25331690862403,Maize,0.44,Chickpea
24.684604552513683,35.23034688666796,30.85434343058776,10.199569476929867,63.678410558093496,6.816226088277754,44.56102993991713,Wheat,0.45,Mustard
86.6525854004549,45.91313941004485,52.058342159886635,33.11346256851146,84.72690755894432,6.255823695105218,215.00833640753532,Wheat,0.44,Sugarcane
34.25151456833591,75.90515512190015,21.513425184055656,25.219665516479374,53.65047283527844,5.50092970384883,90.7095114909103,Wheat,9.04,PigeonPeas
21.451570674765463,33.55676150859643,89.1812160676421,10.076019443228674,54.638211721836356,7.381351158107208,49.54247503213611,Millet,0.61,Chickpea
35.250228240765686,76.05359915969174,23.663874471599183,26.11055995196769,61.97089852573317,6.16186110635627,65.13683365538445,Rice,0.37,MungBean
20.15514265946278,25.554309781713403,31.466054970501553,19.410151263294,50.15881988025923,6.532955863689326,27.949206210193324,Maize,0.12,Mustard
31.3782747016921,67.3159899716664,23.787026153880923,26.033873471515307,57.82818940760334,5.557319859165605,65.09334265438585,Wheat,0.13,MungBean
92.50013924962789,51.49050707153722,22.95532525615681,15.209441863482443,77.33635806761512,7.054798939085822,12.131735617045907,MungBean,1.01,Wheat
82.52470462477946,47.20298732901041,54.153838191349976,31.945629192031905,86.21627265208078,7.82351462004689,258.2175450368391,Rice,0.13,Sugarcane
91.44809989753045,53.172028353111536,26.61109936419337,13.293948563100924,64.41556837615138,6.4618625143697175,10.233321879572856,Rice,0.2,Wheat
20.467766832747397,29.984280513682098,29.489461987596755,18.393438879774344,53.04591715121663,6.185938321525705,33.458594576249254,Wheat,1.81,Mustard
24.158054784492563,69.29888548343212,24.462815374739034,29.059418915019183,52.09000289644082,5.739889648236899,52.40965405375371,Wheat,0.78,PigeonPeas
85.90139237925281,40.758119477224774,32.851576747465586,19.198459898557815,77.7558027813391,6.403844172211267,10.5355681434914,Rice,0.21,Wheat
30.606510598700474,69.18334562192635,16.91181633605553,26.04231173665978,66.27543314534967,6.091099421669078,89.05296057621027,Rice,0.53,MungBean
18.349949811622654,44.85891819651108,74.12850224813852,17.53910558824302,59.79117707527581,7.565075305385543,39.652663051875585,Maize,0.36,Chickpea
78.32121094486199,50.109437751272935,54.395982026750445,29.887852605463024,72.01292415940394,6.894429874070153,253.28292084137246,Wheat,1.78,Sugarcane
77.13281265448234,47.98489562874316,56.288156921722006,33.46101586016527,88.6611575948168,5.62481161658443,282.0090004484113,Wheat,0.76,Rice
39.307086872361054,60.357670977430864,16.820251084482113,25.77826776287637,59.45112524120267,6.495562988809436,55.490926203402346,Wheat,0.54,PigeonPeas
91.19791132163249,44.98759649906948,27.498596479395918,14.030600210003165,77.55717418639028,6.052789575134249,38.92817485720573,Rice,0.85,Wheat
83.51265663067909,49.61311323438129,48.848278881273934,28.091424398550046,78.05459551617781,6.825074932328892,273.2146895187472,Rice,0.92,Sugarcane
86.00441962717352,42.31368491636545,43.41375027105743,29.49374951245856,89.7505605218503,6.444742649541976,222.58154532344437,Wheat,0.75,Sugarcane
39.20179088556009,38.77233934783666,35.53850428733989,12.894694628168171,56.66137568513133,6.809356322596783,21.4854222032871,Maize,0.1,Mustard
79.51726770781052,53.84932667977953,20.079965762377103,33.19313331938402,68.74368172944254,6.947754935972231,206.50655097724103,Wheat,0.66,Maize
84.23533746994383,51.36497048837823,33.56004629149918,17.69494298884412,66.10039711455326,6.7764578579600725,18.915286634803437,Rice,0.36,Wheat
23.527977875874715,34.366913073933944,24.604682258141725,13.806367538049905,52.1686256251527,6.070886198344121,47.17047338570123,Maize,1.63,Mustard
37.20589631171114,33.62913846657771,25.516632848988927,19.17995461353502,62.38552814569489,6.425077014665035,13.2698844325231,Wheat,0.58,Mustard
89.75998776013662,44.19880506405962,22.482491869361084,29.269296497957235,71.74407047134113,6.997554598069346,230.31479687742637,Rice,0.3,Maize
36.69737364351012,34.88183985449833,37.42732501934044,11.864825311700955,57.13682182983291,6.873929304439276,27.095507104226172,Maize,0.65,Mustard
29.606992541225495,74.99923633229793,16.412941193434623,28.617074530099412,51.53928624346165,6.217434856862391,87.65544809377187,Rice,0.26,PigeonPeas
77.32112726416175,44.730519269281544,21.003119352671924,17.684710025362158,71.87399157778769,6.757234963041529,19.297204053068565,Rice,0.96,Wheat
17.07100087362173,47.285691511278884,73.42838964717768,14.133300276117946,42.439372421673305,7.762317698212197,36.96918533718536,Maize,0.6,Chickpea
88.06387721418596,41.47368960105771,59.564483409280136,28.352281378501814,72.6145449212067,6.7443989381252845,278.2063289004706,Maize,0.72,Rice
32.520699135412094,79.9705220596995,18.21355219454113,28.743970353917753,56.537712273805,6.008667969079137,90.73578730411022,Rice,0.17,PigeonPeas
30.27319273073708,65.604019897604,23.819578076560568,29.481208853679863,56.9446266129924,6.296977091539537,99.36126317838202,Wheat,0.73,MungBean
77.05636111194086,46.83269095340484,57.09053997795153,32.59053629367915,77.87864206532686,5.661570916262447,274.5541814847887,Maize,0.72,Rice
34.83199677739166,31.73395299092764,21.29702902478646,12.637004664492274,58.02829044784184,6.8252058077138456,45.41632643415043,Wheat,0.26,Mustard
20.11651220976687,45.68985051345856,89.30733516913236,17.303274057121854,57.33964392721821,7.150228201047818,47.61313606564165,Maize,0.41,Chickpea
22.014727453638656,35.11679134118163,35.48850255388437,11.213508333158956,51.06703996518555,6.978134985433279,37.39592751174579,Wheat,16.16,Mustard
38.29672060927521,23.332582694959104,29.2573922506091,11.436357136078723,61.09335570931585,6.904734296650933,13.54204840775222,Maize,0.82,Mustard
88.27627394632691,54.61251533703415,32.67681539436174,30.742877146304625,76.35879551015731,7.2398890706885,219.294966222104,Rice,0.69,Maize
20.11720798207754,63.878954373031384,16.132419814223354,27.246483128910498,53.20663196611312,5.5630846683484725,77.29925759332802,Rice,0.54,MungBean
21.259019874570978,69.09875738556126,21.73363040639355,26.058871978746936,61.93411282961426,6.397415860081464,54.48057407411257,Rice,0.23,MungBean
39.04149354084177,78.70218040535602,17.658028904235405,28.513252106149626,58.57799975519137,6.1448164526751405,97.37452548309975,Wheat,0.22,PigeonPeas
29.766779016584444,73.71186108550229,19.28385108028444,25.280339800069772,50.02397547721763,6.30002675733568,56.195818881870316,Rice,0.17,MungBean
88.06479949040822,52.04168024845259,27.041511190066245,12.040216414412985,70.13051028592362,7.288390893027336,12.690349434888969,Maize,0.72,Wheat
23.819121362157652,76.73199333614366,22.0411969940294,28.028595237232835,66.27204721729294,5.585688251255755,93.04206144989556,Wheat,0.32,MungBean
26.777116598580648,65.81450162629801,16.309423814038997,25.72591343442082,53.82349043959399,6.459681829013929,84.62128807297768,Rice,0.41,PigeonPeas
34.31710604601629,66.50806627364945,18.121753038216557,27.285920200140193,69.36542256310982,5.5694974621806175,99.45635013112562,Wheat,0.36,PigeonPeas
36.1323956647023,27.19288792788027,29.009500914434764,17.39995563443886,67.35259942375484,6.4837738375292275,36.430510454809806,Maize,0.8,Mustard
75.42507833244751,44.73615093310574,24.835579034880748,17.23643149201268,65.43819245878547,6.852911137532849,27.053606959549263,Rice,1.0,Wheat
23.983235973666478,32.47989134150981,38.757928319946416,16.005609040674933,63.24762866856341,6.644327700519485,49.24948021195454,Maize,1.21,Mustard
86.47582469872992,44.067315349813086,37.783779274089305,12.71177184284093,79.26420295430484,6.900281273743182,19.54289427588513,Rice,0.4,Wheat
75.454072615173,40.57632225491152,56.35728136795414,33.08937342793086,78.03836856088635,6.524985292075557,275.81259112736967,Rice,0.83,Sugarcane
84.79877004013079,54.82148324362389,58.23195870791215,31.836619535320295,71.86417273305956,6.560830457283481,259.3066010186408,Maize,0.74,Rice
29.203962623096565,75.68353788808336,17.55765728895879,25.228369068416317,60.52462341555746,5.503064253043037,57.05636335384436,Rice,0.43,PigeonPeas
25.63591098328064,34.98452687619192,30.74060205907206,18.596987796154046,53.800368007435665,6.5795831613295555,18.664550699587092,Maize,0.54,Mustard
78.9890860663296,47.65174764648587,41.02580426819765,31.66266085582682,70.27680971696427,6.145191855205544,227.36618608642968,Maize,1.97,Rice
74.55985586949949,42.36779895365534,58.06175656764401,28.527123753679398,89.17393238255606,7.159506304240821,240.48572354498347,Rice,0.38,Sugarcane
84.01346714174215,47.78004388854441,40.34394319158335,33.13948600462049,88.12456830651556,6.570687223638372,262.88292161690026,Rice,0.94,Sugarcane
28.201567825292585,60.49681365043152,22.95592076339438,26.684984834657886,50.76629058499439,5.629696038373037,71.95868274360072,Wheat,0.43,PigeonPeas
73.60518642550585,54.68467439064639,52.605961917362464,28.861024588914802,82.78738154050897,5.9501454737463195,243.4733129743048,Wheat,0.33,Rice
15.715790115304978,49.90562199668368,73.36503105487363,17.903874309085538,51.655435949204374,7.293554182138849,37.23046027362024,Maize,0.93,Chickpea
20.592584238115585,30.97139152228624,21.34668019216432,12.280955252790825,68.2012388702558,6.675163480217323,34.56363462489503,Wheat,0.76,Mustard
33.646918301971276,23.568400474754963,27.199441158910435,19.353738746487224,65.21425208186774,6.557617138593081,31.59777271769615,Maize,0.74,Mustard
37.735555990072974,28.336890063226384,22.724340489328327,19.921202895826816,64.46278207729465,6.969391934560072,20.50457228063695,Wheat,0.37,Mustard
72.36594678960293,59.53431304216516,55.5894905693142,34.47164693246903,78.36918961633047,6.5867495376494665,215.65740540725358,Wheat,0.81,Sugarcane
27.4683638896434,78.93633411172392,20.80579523553806,26.64282511673165,59.04851377260907,6.080633470312996,98.4619466554658,Rice,0.38,PigeonPeas
88.434261778618,54.96034626415177,41.31506393076738,28.4535468348457,78.4107996398594,5.533523539947385,285.1395888067344,Wheat,0.36,Rice
76.32581945523822,42.35313380022644,24.580923101201243,31.37298494341844,61.10288270404117,7.336257554634416,247.01823237136745,Rice,0.17,Maize
38.18474109666131,27.180090414643608,27.823010012206268,13.748198160259278,69.03120782617478,6.733741832556562,44.156458846971184,Maize,0.58,Mustard
91.85722379304336,42.43025320986985,33.64216964991762,19.26566042920831,74.83581569964724,6.345896536289411,41.87110283972914,Rice,0.25,Wheat
38.74062995277674,74.91263497662682,21.993519051048768,27.86128626189911,56.79173359961786,5.681840772949036,58.783007751977784,Rice,0.73,MungBean
86.34719015673681,57.49900662531,46.168393832481684,32.1213483818759,86.58158770334728,6.326964307236391,220.80110427850244,Wheat,0.64,Rice
30.872890032123745,62.760293414841634,24.881698974179592,26.534293216461833,57.3121247473846,6.247741656043278,68.84358874424521,Rice,0.23,PigeonPeas
72.02843243444973,40.65796400177058,43.20218974848994,33.347849429817074,75.50621659216664,6.857401416808689,257.1818478455145,Maize,0.42,Rice
84.64037281400454,45.26398099715132,56.251829826213374,29.94609471974065,70.45277974178734,7.694370961496522,205.52717389354098,Rice,0.26,Sugarcane
77.00930735639568,47.040000781726285,41.4044682693881,28.458321203805532,89.87452144391078,6.9653389771899725,295.53632340164205,Wheat,0.92,Sugarcane
25.390760291929233,28.93624278870729,36.73657319604479,14.19953691074558,59.048235715621715,6.534649867348473,30.774500894142665,Maize,0.39,Mustard
81.83867061260045,52.81227752496066,58.83305934409795,31.392785986322643,79.85129406448544,6.695203379565778,220.75814782735677,Rice,0.33,Sugarcane
21.27797767808897,77.49700301045056,19.23787447515071,27.455639080653775,55.3326688982073,6.408993899662338,50.78326797398889,Wheat,1.46,MungBean
96.18165163285865,50.473673695106115,36.83382884302877,14.775436913333067,66.04473637276874,6.815759408032545,46.395544385452055,PigeonPeas,0.85,Wheat
23.935511527776747,61.85786987946509,18.061518094834927,29.84807700479046,67.16982554881535,5.653748844008414,84.23834740707994,Rice,0.73,PigeonPeas
21.619352714256436,64.1773208017089,19.569090158456078,27.654212096018473,63.11559965134259,6.444528367431309,89.94275027201243,Wheat,0.76,PigeonPeas
83.53892348123532,52.85064133428735,34.6000235163268,11.273496989555596,75.1131335568759,7.172067677378186,33.9921923736732,Rice,0.98,Wheat
26.713341017380444,39.078443551112244,74.81379748326752,13.694567959722477,50.54255481677373,7.516225565472819,43.02723398161919,Millet,0.69,Chickpea
92.288817854002,48.41363964230148,30.496176483512283,34.269863265632615,71.21650567225825,6.002322289625444,297.0436314249645,Rice,0.37,Maize
84.1590994070734,58.49271392157852,48.182577713331824,28.70688010788041,79.11306741268189,7.397776597539403,297.4288653908799,Rice,0.8,Sugarcane
37.3003705669893,69.58549084753926,17.15420816947208,25.01293532203679,54.20076143747882,5.756893977859844,68.63339644600174,Rice,0.42,PigeonPeas
75.39235712093907,48.58884575806007,59.50799468360624,28.025367898945827,81.89587794199903,6.220842428439136,219.01185157563268,Maize,0.77,Rice
29.33406905888934,67.98837087614429,18.64741842508566,29.64273544815479,54.206646219580875,5.586049887485888,83.92178033397732,Wheat,0.84,PigeonPeas
75.99873940196828,40.408630461278776,53.84108135679124,33.4481850369591,74.93367830945445,6.8208939055153746,225.3050255929856,Wheat,0.42,Sugarcane
25.45619116345715,71.80807046626227,24.201657730658745,28.588893300301947,65.18467863177916,5.510838553996978,79.0241532339756,Rice,0.79,PigeonPeas
28.563543666977026,71.86149170289774,23.46565552880464,27.942910411116355,69.20399123326895,5.8450518265525195,98.6547503293039,Wheat,0.51,MungBean
78.09342813261058,51.881061085601274,35.78989358884949,28.376361785057405,67.64235212966864,6.186246511397961,206.53380215654718,Wheat,0.15,Maize
20.31858264506733,72.54750724633706,21.473840436773536,26.594533816292547,50.179137781234665,6.424355615551714,89.88735207126302,Rice,0.16,MungBean
32.64453872796095,72.51521696455733,18.497520066736783,28.57570015738608,66.03799458236576,6.411457118455182,52.75582602498156,Rice,0.4,MungBean
31.5553037326727,66.24327914298408,22.98266784069454,26.353577118627676,59.68227584921266,6.399064050301262,85.50551086256306,Wheat,1.92,PigeonPeas
94.00034943161162,48.593267981156835,28.844291232806185,29.95233870414051,60.22466214045287,6.354095524217345,251.83318426167432,Rice,0.55,Maize
85.13403530879931,57.24435787757423,54.878621187640555,33.44734996517985,80.83682866792374,7.760245523132113,247.7460095218899,Rice,0.86,Sugarcane
25.547252856937764,24.184961432144355,23.91909257261688,18.071804578250642,52.43775568888315,6.134499509346481,34.25642111627018,Maize,1.61,Mustard
85.40451316570969,42.1768884941371,58.59149659100322,29.603900043918916,81.29190325947889,6.497335499161339,220.13548439912907,Rice,0.27,Sugarcane
25.964319507673455,23.79911682554142,25.79376741148208,14.83647223213298,54.520487928457264,6.012129149200012,40.238157721474984,Wheat,0.62,Mustard
77.14465899332711,46.84905115701128,32.30598601664201,28.915542947078965,70.28399311302687,6.257946367900908,239.57792298492416,Wheat,0.82,Maize
88.20322727130412,42.06550669682196,35.434956854963716,28.08541462709002,65.7168223772681,7.075571478422937,230.89920915224363,Wheat,1.0,Maize
98.50503734970123,55.63665767375964,22.54149968231148,11.85551413198905,78.7725417593195,6.63518138747954,48.92955732324349,MungBean,0.73,Wheat
22.241501648486537,69.76912564873606,22.6611932091296,28.628252827575345,59.696359628622425,5.821168622529744,94.27704469071335,Wheat,0.41,MungBean
105.78304291934936,46.44607225439446,25.50591492120296,13.630860404646638,60.45788453033876,6.022204530939682,11.91241290986195,PigeonPeas,0.22,Wheat
81.64874818964876,45.210980741753424,24.330017696835398,31.747694423672115,67.98862425694008,6.912026216918269,209.205562762533,Wheat,0.42,Maize
73.8616257654695,54.760064313904984,59.152958969298524,29.81399579969586,84.38697167925989,6.617107545364406,294.5834077901204,Maize,0.91,Rice
106.82427526229995,53.9964358550186,26.86765189076626,10.7932384932594,68.39966374334708,7.177169618469356,48.70683576274031,PigeonPeas,1.34,Wheat
23.500204172093454,44.187004499348774,75.87560150439272,16.68294909532669,55.73761510186499,7.369146745713793,36.375537903518186,Millet,0.1,Chickpea
83.80494111956648,49.32101630966055,38.88137058447431,10.240222465713813,76.12445425820634,7.079886538945443,14.832620480611869,Rice,0.88,Wheat
89.89727646997423,47.968664459125954,43.76619231326846,30.19849583402334,85.58577425556344,6.477053949428863,262.855240585757,Wheat,0.82,Rice
73.26776176939904,55.77606296426727,43.72761730513186,29.781398435400142,83.35289687507787,6.13792956877735,248.64759539409218,Maize,0.83,Rice
39.00909257712788,78.06308936933047,23.145181652900707,27.954688062046653,50.84815168558557,6.321911608221743,86.65339276702451,Rice,0.17,PigeonPeas
24.49717094053284,73.89456204346845,17.914377533047585,25.85665278662715,60.25745365331434,5.644225301635306,53.40867101178633,Wheat,0.23,PigeonPeas
22.316267449309308,68.53282205098091,16.480834799363976,27.078291715157548,69.61591834929393,6.294668677894618,59.65046852131327,Rice,0.35,MungBean
20.414711304743193,49.22178734102836,74.98675027166186,14.03487067006958,53.066233629551576,7.844009685405556,28.87604163143676,Maize,0.65,Chickpea
38.19534006919302,39.04662412926948,36.079162241747774,19.55318240376414,52.15819633878069,6.57513394905558,39.30184909284422,Maize,0.71,Mustard
77.82106726461143,57.626880254899504,41.01330176574578,30.617758580645457,84.86802286196296,7.397485288676039,259.09258097583864,Wheat,0.29,Sugarcane
97.74858474749377,57.13523082333043,20.041384791164273,18.11240358013415,66.34921737488466,6.924177417730283,44.2161033242731,PigeonPeas,0.39,Wheat
78.1641731920036,47.206606629710286,44.82814805923457,28.099600752500688,80.33334802291085,7.182058853203726,294.038683598649,Wheat,0.4,Sugarcane
29.775197923362732,45.01658287867711,82.2934553054751,15.415597229067664,58.23919560705171,7.68192588609981,49.93035065724752,Maize,0.95,Chickpea
88.93072083953501,53.737701622453955,34.07654617714791,33.426527211538755,79.49889065912593,6.0910982851106965,292.033323915574,Wheat,0.93,Maize
83.42995504777504,42.165910544520536,48.13496503202157,30.685904443426672,76.51412908570394,7.190560464763937,233.03581090521755,Rice,0.83,Sugarcane
37.53378538714971,22.078477343208277,22.43669324150218,14.923564112807092,60.68614152878975,6.075164201130559,18.87962213218953,Maize,0.14,Mustard
78.2670206635366,54.1580880554842,58.14966850586245,33.28617329235898,86.8174338667053,5.853834615466433,225.7989942711694,Maize,0.35,Rice
94.94064321121638,58.411320030287506,26.4065469837222,31.07750263251904,79.25863240202182,6.318755313697648,241.3550692949665,Wheat,0.67,Maize
34.354348483948556,72.66493858429337,21.486044229507478,28.87416412974771,57.268973618662656,5.526229543567289,72.21991591264293,Wheat,11.67,PigeonPeas
86.79422356830536,52.59998219300809,22.133997565697726,32.49063489085367,64.98888398190581,6.942485340173845,290.8367149796444,Wheat,0.92,Maize
99.6384019175547,52.887522227679895,36.737576666782026,14.898745283590955,67.06531543135702,6.23478232380553,35.78920109621067,PigeonPeas,0.49,Wheat
84.19721088920966,56.458393268089374,51.632024660409044,30.151210081639555,81.14199149569092,6.5726872255727855,248.5412850935961,Wheat,0.15,Rice
32.66284892628677,25.230881931361182,39.531241546933224,10.751019808944772,62.478507163024375,6.683672451286789,37.922152863537335,Maize,0.93,Mustard
29.747651568938167,64.73806378997814,23.395132000435307,28.6740508261096,54.60949646966941,5.517424816028653,98.12145541933421,Rice,0.61,MungBean
84.04794680574479,42.431980158933925,31.516787611173324,11.62660008287017,77.05180299996532,7.019457709950984,29.17582046317296,Rice,0.36,Wheat
77.44355928850683,51.24828066863634,58.50353412635639,34.35187664141292,89.27247292848976,6.081699145648074,252.65011583529198,Wheat,0.24,Sugarcane
83.98240974484216,41.093057417041976,45.366810409182094,33.97821583264566,88.17401996930161,6.374662285343933,275.7429474298134,Wheat,0.56,Rice
36.852699604175925,68.49878432882144,24.919201305923202,25.420229152048986,61.927555456416655,6.312090081041973,77.60900956331744,Wheat,0.29,MungBean
93.91202988022424,43.66122084053246,28.731246833483258,33.6475980894252,75.93259523933625,7.165803972553401,222.70201118692486,Rice,0.74,Maize
76.67144938876126,47.48496904138699,40.26832974456551,31.14967340322248,73.5184383717081,6.539555101910972,217.51417734555488,Fallow,0.83,Rice
24.318626495685407,31.31460039871897,39.63323213813875,19.51540563789323,64.2776077988742,6.039768338099653,24.25178284063646,Maize,1.93,Mustard
35.994894285441134,78.69425521476532,20.262375034913052,29.444998514195653,64.15051073956475,6.293252123478677,90.26971747431267,Rice,0.24,PigeonPeas
25.648692325373375,48.26036502434994,78.47631792387519,13.081890006525496,55.75114482710248,7.11806845512616,21.319926057577113,Maize,0.68,Chickpea
84.53352195016463,48.754323822076806,25.06259287211286,28.887371704977156,61.1855871344499,6.92950731679678,273.90824380908435,Rice,0.48,Maize
76.64842733907864,57.29690639446818,55.00931907869007,32.15987835159412,75.83971882509157,7.399405713742904,217.38989287423138,Rice,0.61,Sugarcane
70.27322503374721,59.14562747798119,51.184070004900825,32.66263086801142,82.44386468104084,6.329968235660019,200.579288321912,Maize,0.96,Rice
77.52792602820155,59.124525054390375,47.27191844606141,30.47914210110519,77.91224168149208,6.946267108841843,237.65639065400765,Wheat,0.21,Rice
18.576676232981654,43.634652481620435,79.80584146075755,19.70306177730471,44.81720311997948,7.530064813649949,33.09768997967172,Maize,0.32,Chickpea
37.53913931774427,76.5436428763528,18.07141740531213,25.671980654644432,59.50767888692259,5.503719370019924,69.81318598447832,Wheat,0.64,MungBean
23.619593769220085,72.58664073367547,16.896479341867757,26.522488587769715,59.1082050980674,6.416999401591795,60.87134099458917,Rice,0.7,PigeonPeas
31.87389996789042,27.761007312987367,27.310599440286172,12.25500287456381,51.50951768790888,6.131355949775681,30.352773330415687,Wheat,0.16,Mustard
19.933013000239082,36.88488998942715,88.97181391557486,19.02303860702599,46.71363659264198,7.832239401311513,18.50084564274252,Maize,0.58,Chickpea
32.99069751286929,72.57681605689763,20.849051265701874,25.402384660790172,56.22553121047805,5.605374081631778,85.38026719305668,Wheat,0.78,PigeonPeas
26.18845400817667,20.79296942460313,33.542431927863035,14.923332298763166,67.35596569518297,6.2719049096212895,22.90309695896304,Wheat,1.85,Mustard
21.595646624225306,42.2191434404609,72.65260046318497,12.184973512407648,51.96133487850258,7.5352047224859495,23.682137365446362,Maize,1.0,Chickpea
31.13114503313733,27.484223238371683,33.87251153505018,18.21039493039431,65.74865991848601,6.029051628271535,25.263342873644202,Wheat,0.55,Mustard
81.59265025416917,52.25142818821435,38.08805252149601,30.60705847803677,77.96705682072019,7.310390631073833,239.16401821655944,Wheat,0.3,Maize
20.873677242043495,20.38776655684218,28.419026776272453,19.7105620732849,64.70167974091714,6.545132041396574,13.495691468763397,Wheat,0.49,Mustard
24.60378237929372,75.1648746004193,21.594576358785677,25.054347493436907,52.9016815530118,5.795549544862446,91.75462231542417,Rice,0.49,PigeonPeas
25.01764161888729,41.08690721764621,76.45680793383396,15.088864300804232,58.745709602395785,7.807566153703749,20.097065142095303,Millet,0.17,Chickpea
79.31738395374774,46.262668592743324,47.56518603177461,28.823194139547134,77.05668740506655,6.544334749657812,235.47094024683838,Wheat,0.24,Rice
70.77499204753938,54.110802255979166,44.33139180240176,30.20489928462585,80.77744835981883,7.51375780595174,278.92302855101195,Rice,0.26,Sugarcane
32.32812896525385,68.11464245539436,18.856081874480886,26.10282213034419,59.54158526959739,5.541240211770291,90.17257323343998,Rice,0.5,PigeonPeas
76.05681103610775,36.04415372320203,47.91709226349082,28.596046033609248,75.88212289170198,6.38896147936758,260.5145237418364,Fallow,7.05,Rice
21.958320891819266,64.22235417742417,15.716241814764624,28.722988729311336,61.42483772477736,6.269837301970836,76.24701041318114,Wheat,9.42,PigeonPeas
36.129697500465944,71.2787947233757,20.42228288968137,25.7805425219521,60.40568928042878,6.2144970846453,85.40492031182787,Wheat,0.15,PigeonPeas
